Id,Title,Total play,Artists,Genres
ZW6FZA8Z,Khoảng Cách Chia Đôi,1265573,IWZ99AFF,IWZ9Z08I;IWZ9Z088
ZW7I9OWC,Nỗi Buồn Rơi Dưới Gót Giày,345277,IWZ99AFF,IWZ9Z08I;IWZ9Z088
ZW6BAZEE,Giọt Buồn Để Lại,1328260,IWZ99AFF,IWZ9Z08I;IWZ9Z088
ZW7IBZA6,Yêu Người Khác Để Quên,86357,IWZ9Z90U;9d51cb52-9c3c-11e5-8c97-001eecc1ca2a,IWZ9Z08I;IWZ9Z088
ZW7W6DCA,Khi Nào Em Biết Anh Yêu Em,139771,IWZAOUUA,IWZ9Z08I;IWZ9Z088
ZWZAO6IW,Hình Bóng Em,4065991,IWZ9Z90U,IWZ9Z08I;IWZ9Z088
ZW7IBZAO,Một Lần Nữa Xin Có Nhau,12411,IWZ9Z90U;9d51cb52-9c3c-11e5-8c97-001eecc1ca2a,IWZ9Z08I;IWZ9Z088
ZWZAI9UE,Tôn Thờ Một Tình Yêu,6052786,IWZ9Z90U;IWZ9ZIZI,IWZ9Z08I;IWZ9Z088
ZW7IBZA7,Đừng Lặp Lại Quá Khứ,28864,IWZ9Z90U,IWZ9Z08I;IWZ9Z088
ZWZAO6I0,Tình Yêu Và Nỗi Nhớ,7897374,IWZ9Z90U,IWZ9Z08I;IWZ9Z088
ZWZBFE8I,Ngày Hạnh Phúc,16558481,IWZ9Z90U;IWZA007B,IWZ9Z08I;IWZ9Z088
ZW70UWO6,Vì Ai Vì Anh,18259197,IWZ9ZWOC,IWZ9Z08I;IWZ9Z088
ZW6FEF9W,Anh Là Của Em,16803146,IWZ96F6O,IWZ9Z08I;IWZ9Z088
ZW70DE98,Em Đi Tìm Anh,16553290,IWZ9ZW6U;IWZ9ZUU6,IWZ9Z08I;IWZ9Z088
ZW70ZBUW,Vô Hình Trong Tim Em,29807010,IWZ98609,IWZ9Z08I;IWZ9Z088
ZW7IUB8B,Vô Hình Trong Tim Em (Beat),147514,IWZ98609,IWZ9Z08I;IWZ9Z088
ZW70UW0D,Yêu Không Nghỉ Phép,20496705,IWZ99IE0;IWZ9ZED8;IWZAUDEU,IWZ9Z08I;IWZ9Z088
ZW7IC0EB,Buông,10667698,IWZA0IAD;IWZ9ZC8U,IWZ9Z08I;IWZ9Z088
ZW609I79,Buông,1420453,IWZ96FEI,IWZ9Z08I;IWZ9Z089
ZW6WC8E6,Rơi,1492623,IWZ9ZZB6,IWZ9Z08I;IWZ9Z088
ZWZED7FW,Đừng Ngoảnh Lại,15708526,IWZ9ZI77;IWZ9Z6U9;IWZ9699A,IWZ9Z08I;IWZ9Z088
ZW7IUDOD,Đến Sau Phải Lau Nước Mắt,7990995,IWZ9ZI7W,IWZ9Z08I;IWZ9Z088
ZW706F9F,Định Mệnh Phải Không Anh,895283,IWZ9ZI7W,IWZ9Z08I;IWZ9Z088
ZW7I9OWD,Khó Quá Bỏ Đi,1058416,IWZ96CF9;de7df462-9c3e-11e5-9250-001eecc1ca2a,IWZ9Z08I;IWZ9Z088
ZW6AEIWW,Nói Làm Sao Hết (More Than I Can Tell You)...,161250,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZW70IIZU,Con Vẫn Chưa Lớn,85174,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZWZAA6DD,Yêu Em Hơn Chính Mình,681522,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZW700EC6,Hạnh Phúc Của Anh,174616,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZW6WWUBD,Cần Lắm,2069085,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZWZFA89A,Buông Tay,4226158,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZW6WWUBE,Hy Vọng,8709744,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZW6AEIIE,Ừ Thì Yêu! (Yes It's Love),429246,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZWZFA89Z,Phải Làm Sao Đây,924829,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZW7I77OW,Muộn Màng,76247,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW6BUAZ0,Xóa,2632966,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW707796,Muộn Màng,164745,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW70E0UW,Anh Biết,90187,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW70E0UU,Ta Chẳng Còn Ai,36398,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZWZDC96A,Căn Phòng,4567959,IWZ96UZ0;IWZ9Z0EU,IWZ9Z08I;IWZ9Z088
ZW6DCCAD,Những Giấc Mộng Dài,8071737,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZWZBEOAC,Tỉnh Mộng,4164096,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW707798,Ngày Gặp Lại,2442369,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW6A8EDC,Chơi Vơi Trong Cơn Đau,13190877,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW7I77OZ,Anh Biết,75909,IWZ96UZ0,IWZ9Z08I;IWZ9Z088
ZW7IAEU9,Chơi Vơi,320658,IWZ9ZW6U,IWZ9Z08I;IWZ9Z088
ZW7I8WUE,Tha Thứ Lỗi Lầm,1157177,IWZ9ZOC0,IWZ9Z08I;IWZ9Z088
ZWZAEW97,Gửi Ngàn Lời Yêu,12072919,IWZ9ZOC0,IWZ9Z08I;IWZ9Z088
ZW7I8WZ0,Anh Sẽ Không Đổi Thay,1575524,IWZ9ZOC0,IWZ9Z08I;IWZ9Z088
ZW7IBZAI,Mr. Right (Khi Anh Yêu Em),2710636,IWZ99IE0,IWZ9Z08I;IWZ9Z088
ZW7IBZAW,Mr. Right (Khi Anh Yêu Em) (Beat),104079,IWZ99IE0,IWZ9Z08I;IWZ9Z088
ZW70EIUE,Say You Do,56998925,IWZAOAIC,IWZ9Z08I;IWZ9Z088
ZW707CZ7,My Everything (Beat),804042,IWZAOAIC,IWZ9Z08I;IWZ9Z088
ZW707CZ8,My Everything (AcousticBeat),771594,IWZAOAIC,IWZ9Z08I;IWZ9Z088
ZW70E700,Say You Do (DJ Gin Remix),1150740,IWZAOAIC;IWZAUDEU,IWZ9Z08I;IWZ9Z088;IWZ9Z0CW
ZW70EWIE,Say You Do (Beat),1102725,IWZAOAIC,IWZ9Z08I;IWZ9Z088
ZW70ZD9I,My Everything (DJ Bin Remix),1218991,IWZAOAIC,IWZ9Z08I;IWZ9Z088;IWZ9Z0CW
ZW7I776I,Ấn Nút Nhớ…Thả Giấc Mơ,42041028,IWZ97DB0,IWZ9Z08I;IWZ9Z088
ZW70AUO8,Chắc Ai Đó Sẽ Về (DJ Long Nguyễn Remix),1048263,IWZ97DB0;IWZAUFF8,IWZ9Z08I;IWZ9Z088;IWZ9Z0CW
ZW7IEUZ6,Xin Người Nhớ Tên,3462268,IWZ9FE6A,IWZ9Z08I;IWZ9Z088
ZW7WDAF0,Em Quay Về Đi (I'll Let You Go),310732,IWZ9FE6A,IWZ9Z08I;IWZ9Z088
ZW7WDAFO,Mò Kim Đáy Bể,980316,IWZ9FE6A,IWZ9Z08I;IWZ9Z088
ZW7WI8DO,Loving You,994935,IWZ997D0,IWZ9Z08I;IWZ9Z088
ZW7WIIO8,Crush On You,741229,IWZAZ96W,IWZ9Z08I;IWZ9Z088
ZW7WC7E9,Đêm,734471,IWZ97EIF;IWZ9ADFO,IWZ9Z08I;IWZ9Z088
ZW70E7AU,Is It Love,209393,IWZ969FW,IWZ9Z08I;IWZ9Z088
ZW7WW06W,Loving You (Beat),16487,IWZ997D0,IWZ9Z08I;IWZ9Z088
ZW7IABAW,Vâng Anh Đi Đi,20549594,IWZ96C86,IWZ9Z08I;IWZ9Z088
ZW7WICZZ,Sẽ Chỉ Là Mơ,1901988,IWZ96U0F,IWZ9Z08I;IWZ9Z088
ZW7WICZ6,Sẽ Chỉ Là Mơ (Beat),39900,IWZ96U0F,IWZ9Z08I;IWZ9Z088
ZW6FZDF9,Tạm Biệt,1269739,IWZA0BC8,IWZ9Z08I;IWZ9Z088
ZW6FC0CO,Có Một Ngày Đông,1482736,IWZA0BC8,IWZ9Z08I;IWZ9Z088
ZW6608I0,Quên Đi,7118568,IWZ96U0F,IWZ9Z08I;IWZ9Z088
ZW6A776C,Dừng Lại Nhé,3861912,IWZ96U0F,IWZ9Z08I;IWZ9Z088
ZW7WWAC7,Giá Như,8165539,IWZ9ZUU6,IWZ9Z08I;IWZ9Z088
ZW7IU0UC,Làm Vợ Anh Nhé,38706512,IWZ99099,IWZ9Z08I;IWZ9Z088
ZW7WWBIF,Alone,10744107,IWZ9ZI7I,IWZ9Z08I;IWZ9Z088
ZW7IDUZI,Buông,30778695,IWZ9708Z,IWZ9Z08I;IWZ9Z088
ZW660IE9,Cần Lắm,4153967,IWZ9708Z;IWZ96ZII;IWZ966WO,IWZ9Z08I;IWZ9Z088
ZW7W0F0E,Người Từng Yêu Anh Rất Sâu Nặng,13006886,IWZ997CC,IWZ9Z08I;IWZ9Z088
ZW7WW06E,Người Từng Yêu Anh Rất Sâu Nặng (Beat),217577,IWZ997CC,IWZ9Z08I;IWZ9Z088
ZW69FFE9,Và Em Gửi Lại,3971217,IWZ98DD0,IWZ9Z08I;IWZ9Z088
ZW6C9WIU,Sao Anh Vẫn Chờ,2165814,IWZ997CC,IWZ9Z08I;IWZ9Z088
ZW6EWF8O,Em Sẽ Buông Tay,1201942,IWZ98DD0,IWZ9Z08I;IWZ9Z088
ZW7W98FD,Cô Đơn Từ Lúc Ấy,990274,IWZ96Z8C,IWZ9Z08I;IWZ9Z088
ZWZB77F7,Cánh Chim Hải Âu,4284494,IWZ96Z8C,IWZ9Z08I;IWZ9Z088
ZW7W98FF,Sai Lầm Vẫn Là Anh,95417,IWZ96Z8C,IWZ9Z08I;IWZ9Z088
ZWZB77EA,Người Đã Hứa Mà,3023638,IWZ96Z8C,IWZ9Z08I;IWZ9Z088
ZW7IZC0D,Nếu Chỉ Là Trò Chơi,292128,IWZ9ZFA7,IWZ9Z08I;IWZ9Z088
ZW6I8EF8,Anh Biết,9167059,IWZ96Z8C,IWZ9Z08I;IWZ9Z088
ZWZBWU8B,Món Quà Vô Giá,5766075,IWZ96Z8C,IWZ9Z08I;IWZ9Z088
ZW7WIB7W,Đừng Vội Làm Quá Khứ Của Nhau,996695,IWZ9Z8BW,IWZ9Z08I;IWZ9Z088
ZW7WU0EF,Ai Cũng Có Nỗi Buồn,3001008,IWZ9ZB80,IWZ9Z08I;IWZ9Z088
ZW7009IZ,Em Của Quá Khứ,19759061,IWZ96EC7,IWZ9Z08I;IWZ9Z088
ZW70900F,Em Của Quá Khứ (Beat),636983,IWZAOWB6,IWZ9Z08I;IWZ9Z088
ZW7W0F8E,Đưa Nhau Đi Trốn,23858003,IWZ99B0B;IWZAZ9ZE,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW6ZBODE,Ngày Lang Thang,498361,IWZ99B0B;IWZ99B0C;fb460568-9c3e-11e5-b216-001eecc1ca2a,IWZ9Z08I;IWZ9Z089
ZW7I6O0E,Hoàng Hôn,507226,IWZAO6EF;fbc24874-9c3e-11e5-8f26-001eecc1ca2a,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW6FBAU6,Ta Và Nàng,556784,IWZ99B0C;IWZ99B0B,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW7W08CU,Con Đường Tôi,15176655,IWZAWCCE,IWZ9Z08I;IWZ9Z088
ZW7W08CZ,Con Đường Tôi ( Beat),189490,IWZAWCCE,IWZ9Z08I;IWZ9Z088
ZW6OD0IU,Chờ Em Trong Đêm,1743712,IWZ997CU,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW678O0I,Con Đường Tôi,835169,IWZ997CU,IWZ9Z08I;IWZ9Z088
ZW7WB8B9,Mưa Nhớ,5996273,IWZ9DDFI,IWZ9Z08I;IWZ9Z088
ZW7WDZIO,Hãy Để Con Lo,999455,IWZ9DDFI,IWZ9Z08I;IWZ9Z088
ZW6EF9I6,Gửi,2647126,IWZ9DDFI,IWZ9Z08I;IWZ9Z088
ZW7WBZ88,Mùa Cô Đơn,5991198,IWZ9DUZ0,IWZ9Z08I;IWZ9Z088
ZW7WEZB6,Là Mẹ Của Con,78724,IWZ9DUZ0,IWZ9Z08I;IWZ9Z088
ZW6FDBBE,Người Em Thích Là Anh,1965144,0017e9c2-9c3f-11e5-98bc-001eecc1ca2a,IWZ9Z08I;IWZ9Z088
ZW7WW998,2AM,21880598,IWZ96FZE;IWZ977E7,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZWZFO99E,Real Love,10355051,IWZ96FZE;00fff386-9c3f-11e5-a231-001eecc1ca2a,IWZ9Z08I;IWZ9Z088
ZWZBZBEI,K ( Part 2 ),8556548,IWZ96FZE,IWZ9Z08I;IWZ9Z089
ZW7WAA70,Tội Cho Cô Gái Đó,25223662,IWZ9ZB76,IWZ9Z08I;IWZ9Z088
ZW6UO6D9,Hơi Ấm Ngày Đông,3639072,IWZ9ZB76,IWZ9Z08I;IWZ9Z088
ZW7WEU07,Cám Ơn Người Đã Rời Xa Tôi,4902434,IWZ9A76I;IWZAZCC6,IWZ9Z08I;IWZ9Z088
ZW7WDCDI,Trên Tường Nhà Dưỡng Lão,874183,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7WDBZA,Dưới Những Cơn Mưa,40318747,IWZ98609,IWZ9Z08I;IWZ9Z088
ZW7WD0E6,Tội Lỗi,14436005,IWZ9ZW6U,IWZ9Z08I;IWZ9Z088
ZW7WF0I7,Không Yêu Cũng Đừng Làm Bạn,6392306,IWZ9ZB76,IWZ9Z08I;IWZ9Z088
ZW6Z9WBC,Làm Sao Buông Tay,7593814,IWZ96C6W;IWZ9ZC96,IWZ9Z08I;IWZ9Z088
ZW7WFA7O,Cơn Mơ Băng Giá,751269,IWZ9ZIBW,IWZ9Z08I;IWZ9Z088
ZW7WFA8D,Người Phũ Phàng,1162393,IWZ9ZB80,IWZ9Z08I;IWZ9Z088
ZW7WI6FE,Chưa Bao Giờ,75436268,IWZ96C8Z,IWZ9Z08I;IWZ9Z088
ZWZBUWIA,Chưa Bao Giờ,1158242,IWZ9ZW66,IWZ9Z08I;IWZ9Z088
ZWZCCIWA,Chiều Nay Không Có Mưa Bay,5810096,IWZ97CA7,IWZ9Z08I;IWZ9Z088
ZW6O70IO,Chưa Bao Giờ,806687,IWZ9ZU0U;085f5c34-9c3f-11e5-92b8-001eecc1ca2a,IWZ9Z08I;IWZ9Z088
ZW7WBZBI,Vợ Người Ta,83333885,IWZ98O7W,IWZ9Z08I;IWZ9Z088
ZW6DOBI7,Mất Hy Vọng,1731079,IWZ98O7W,IWZ9Z08I;IWZ9Z088
ZW6770E0,Yêu Anh Nhé,1304961,IWZ98O7W,IWZ9Z08I;IWZ9Z088
ZW7WFEO0,Giai Điệu Hạnh Phúc (Beat),294,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW6BEZ97,Nhường Người Yêu,1712743,IWZ98EEU;IWZ9EWC7,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW68OFED,Giống Anh Nhưng Không Phải Là Anh,2110523,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW698DAZ,Ngày Anh Nhớ Em,4117833,IWZ9FUEA,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW7WFEI7,Nhạc Cho Anh Cho Tôi (Beat),484,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZWZC7AE0,Anh Sẽ Quay Về,7949218,IWZ9ZCFD,IWZ9Z08I;IWZ9Z088
ZW6CDFFA,Nụ Cười Còn Mãi,2114591,IWZ9ZIF8;IWZ9ZCE7,IWZ9Z08I;IWZ9Z088
ZWZA7IWD,Huyền Thoại Nàng Tiên Cá,3753856,IWZ9ZBCF;IWZ9ZO6Z,IWZ9Z08I;IWZ9Z088
ZW67DO96,Thư Gửi Em,22246246,IWZ968UO,IWZ9Z08I;IWZ9Z088
ZW7WFEWD,Nụ Cười Là Phép Màu (Beat),322,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZWZ99WBZ,Phố Nghèo,93192,IWZ9ZW68,IWZ9Z08I;IWZ9Z08B
ZW6BBF0E,Cô Gái Mở Đường,3222780,IWZ98WBU,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW69C0FZ,3 Năm 1 Kết Thúc,2857829,IWZ9EWAI;0eb6a0a4-9c3f-11e5-b114-001eecc1ca2a;IWZ997EW,IWZ9Z08I;IWZ9Z089
ZWZDCWOU,Lạc Niềm Tin,7310636,IWZ97WE7;IWZ970BW;IWZ97CID,IWZ9Z089;IWZ9Z08I
ZW6ZBBIB,Rồi Ngày Mai,5521661,IWZ970DW;IWZ96FDD,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW7WFEWA,Phượt (Beat),446,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZWZE668I,Rain,376021,IWZ96F6O,IWZ9Z089;IWZ9Z08I
ZWZFI6IA,Ai Hay Chữ Ngờ,10641548,IWZ9ZCAB,IWZ9Z08I;IWZ9Z088
ZW7WFEW7,Con Đường Của Gió (Beat),827,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7WFEWF,Giai Điệu Hạnh Phúc,2994,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7WFEWC,Nụ Cười Là Phép Màu,3724,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7WFEW9,Phượt,180826,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7OOI0D,Rạng Ngời Da Xinh,27755,IWZAWCCE,IWZ9Z08I;IWZ9Z088
ZW7WFEWU,Con Đường Của Gió,11875,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7WFEI6,Nhạc Cho Anh Cho Tôi,16103,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7O08UC,Tiếng Sáo Phiêu Bồng,6600,IWZ97OOZ,IWZ9Z08I;IWZ9Z088
ZW7WFWF8,Hello,833558,IWZ9Z09U,IWZ9Z08O;IWZ9Z097
ZW7WDCZ7,Sau Lưng Anh Sẽ Là (Beat),74716,IWZ9ZED8;IWZ96FEI,IWZ9Z08I;IWZ9Z088
ZW7WDCW7,Sau Lưng Anh Sẽ Là,5991378,IWZ9ZED8;IWZ96FEI,IWZ9Z08I;IWZ9Z088;IWZ9Z089
ZW7OWEC7,Hãy Đợi Đấy (Nupakachi),533003,IWZ9ZED8;IWZAZUU7,IWZ9Z08I;IWZ9Z088
ZW7OUIW7,Bung Tỏa Hương Xuân,835,IWZ9Z8A6,IWZ9Z08I;IWZ9Z088
ZW6A77B8,Bé Chúc Xuân,39744,IWZA0BIW,IWZ9Z08I;IWZ9Z08F
ZW7O0FDO,Muốn Khóc Thật To (Beat),8611,IWZ99A86,IWZ9Z08I;IWZ9Z088
ZW7WEIDI,Dưới Những Cơn Mưa (Beat),95833,IWZ98609,IWZ9Z08I;IWZ9Z088
ZW6CI990,Muốn Khóc Thật To (R&B; Version),94289,IWZ96CF9;IWZAWW6F,IWZ9Z08I;IWZ9Z088
ZW6CI98F,Muốn Khóc Thật To (Intro),68698,IWZ96CF9,IWZ9Z08I;IWZ9Z088
ZW667CWE,Gió Mùa Về,396515,IWZ99A86,IWZ9Z08I;IWZ9Z088
ZW667CW7,Mercy,284172,IWZ99A86,IWZ9Z08I;IWZ9Z088;IWZ9Z08O;IWZ9Z097
ZW6EC7BZ,Vẽ (Electro Version),223033,IWZ99A86,IWZ9Z08I;IWZ9Z088
ZWZ99I0B,Gió Mùa Về,86898,IWZ9Z76C,IWZ9Z08D;IWZ9Z08I
ZWZ96FD8,老鼠爱大米 / Chuột Yêu Gạo,400455,IWZ9ZIDE,IWZ9Z08U;IWZ9Z09F
ZW6C8UFA,劍心 / Kiếm Tâm,19734,IWZ96OOZ,IWZ9Z08U;IWZ9Z0A0;IWZ9Z097;IWZ9Z0EC
ZWZCO69O,Proud Of You,562310,IWZ96OIA,IWZ9Z0AI;IWZ9Z08U
ZWZ9FW8B,暗里着迷 / Những Lời Dối Gian,237003,IWZ9Z0BF,IWZ9Z08U;IWZ9Z0AI
ZWZBO067,甜蜜蜜/ Ngọt Ngào,114877,IWZ9Z0BE,IWZ9Z08U;IWZ9Z09F
ZWZA6A7I,你是风儿我是沙 / Chàng Là Gió Em Là Cát,527047,IWZ9Z0BO,IWZ9Z08U;IWZ9Z0A0
ZW6CCI7C,Roll The Dice,54733,IWZAW9UO,IWZ9Z08U;IWZ9Z0A0;IWZ9Z097;IWZ9Z0EC
ZW6D99WF,越難越愛 / Càng Khó Càng Yêu (Sứ Đồ Hành Giả OST),97830,IWZ96UCU,IWZ9Z08U;IWZ9Z0A0;IWZ9Z0AI;IWZ9Z097;IWZ9Z0EC
ZW6CAD7A,风之诺言 / Lời Hứa Của Gió,65541,23e294f8-9c3f-11e5-ba46-001eecc1ca2a,IWZ9Z08U;IWZ9Z0A0;IWZ9Z097;IWZ9Z0EC
ZWZCO69F,A Little Love,691497,IWZ96OIA,IWZ9Z0AI;IWZ9Z08U
ZWZAB8IA,女儿情/ Nữ Nhi Tình,216560,IWZ96CFW,IWZ9Z08U;IWZ9Z0A0
ZW6C87DF,卷珠帘 / Vén Rèm Châu,68674,IWZAW6FI,IWZ9Z08U;IWZ9Z0A0
ZW6C8UFC,愛你沒錯 / Yêu Em Không Sai,27810,IWZ9ZIEC,IWZ9Z08U;IWZ9Z09F;IWZ9Z0A0;IWZ9Z097;IWZ9Z0EC
ZW6C8I0D,剑伤 / Kiếm Thương (Cổ Kiếm Kỳ Đàm OST),39523,IWZ990I6,IWZ9Z08U;IWZ9Z09F;IWZ9Z0A0;IWZ9Z097;IWZ9Z0EC
ZW6CE0UD,时间煮雨 (Time Boils The Rain),73305,IWZ99IC6,IWZ9Z08U;IWZ9Z0A0
ZWZ9ZW9A,夜曲 (Ye Qu) / Dạ Khúc,829803,IWZ9Z0AE,IWZ9Z08U;IWZ9Z09F
ZWZ99OUU,Best Friend,183750,IWZ9ZI8C,IWZ9Z09W;IWZ9Z08Z
ZW60EZC8,PAPARAZZI,2178335,IWZ9ZZC6,IWZ9Z08W;IWZ9Z09A;IWZ9Z08Z;IWZ9Z0A6
ZW6CE7W6,MASAYUME CHASING,55209,IWZ9ZWWZ,IWZ9Z08Z;IWZ9Z0A6
ZW699E9U,Everyday Love,94021,IWZ9ZZC6,IWZ9Z08Z;IWZ9Z0A6
ZW6ZB69U,Love Poem,51741,28b9583e-9c3f-11e5-916f-001eecc1ca2a,IWZ9Z08W;IWZ9Z09W;IWZ9Z08Z;IWZ9Z09W
ZW680D8B,Galaxy Supernova,301553,IWZ9ZZC6,IWZ9Z08Z;IWZ9Z0A6
ZWZ98DI8,Run Devil Run,2286262,IWZ9ZZC6,IWZ9Z08Z
ZW6IWUAO,HAPPY BIRTHDAY TO YOU,258216,IWZ9ZUEU,IWZ9Z08Z;IWZ9Z0A6
ZWZ9FO6D,さくら ～あなたに出会えてよかった～ / Sakura ~Anata ni Deaete Yokatta~,574961,IWZ96ZB0,IWZ9Z08Z;IWZ9Z09W
ZWZ97WDU,Proud of You,1076180,IWZ9Z09B,IWZ9Z08Z
ZWZA660B,Sakura,232753,IWZ9Z0AB,IWZ9Z08Z;IWZ9Z09W
ZW6CEAUU,Unravel,68116,IWZ9CBOD,IWZ9Z08Z;IWZ9Z099
ZWZDZ0U7,Futari No Kimochi,1575015,IWZ97UE9,IWZ9Z08Z;IWZ9Z09W
ZWZB8EUZ,Mr. Taxi,6346422,IWZ9ZZC6,IWZ9Z08Z;IWZ9Z09W;IWZ9Z0A6
ZW6CAC08,Indestructible (Japanese Version),74245,IWZ9ZZC6,IWZ9Z08Z;IWZ9Z09W
ZWZ99O97,Sakura,359463,IWZ9Z0AB,IWZ9Z08Z
ZW6DU6F7,"EYES,NOSE,LIPS",156095,IWZ9ZUFW,IWZ9Z08Z;IWZ9Z0A6
ZWZAAEE9,Levan Polkka,1066273,IWZ96A6U,IWZ9Z08Z;IWZ9Z09W;IWZ9Z0A6
ZWZE7EBC,Nonstop,4202543,IWZ98OZW,IWZ9Z08O;IWZ9Z09A
ZW70O6WW,Get Low,174472,IWZ9BIAZ;IWZ9EFBB,IWZ9Z08O;IWZ9Z09A;IWZ9Z0EC
ZWZ9BBUB,My Love,934640,IWZ9ZU0A,IWZ9Z08O;IWZ9Z097;IWZ9Z09A
ZW6C9ZBF,Tremor,283333,IWZ9F67Z;2ff3be08-9c3f-11e5-bd67-001eecc1ca2a,IWZ9Z08O;IWZ9Z09A
ZW70IFWU,New Thang,275986,IWZ9DFOD,IWZ9Z08O;IWZ9Z097;IWZ9Z09A
ZWZAAO8I,I Just Had Sex,1679458,IWZ96E8A;IWZ9Z0DB,IWZ9Z09B;IWZ9Z08O
ZWZAI8W0,Not Afraid,1325740,IWZ9ZOOF,IWZ9Z08O;IWZ9Z09B
ZWZA0U6O,Whatcha Say.,354352,IWZ96W98,IWZ9Z08O;IWZ9Z09B;IWZ9Z09D
ZWZ9C7WD,Apologize,3069584,IWZ9ZEU0;IWZ9ZDBZ,IWZ9Z08O;IWZ9Z097;IWZ9Z09B;IWZ9Z09D
ZWZA08WO,Love The Way You Lie,1536806,IWZ9ZOOF;IWZ9Z0AU,IWZ9Z08O;IWZ9Z097;IWZ9Z09B
ZW68E9WO,The Monster,1763508,IWZ9ZOOF;IWZ9Z0AU,IWZ9Z08O;IWZ9Z09B
ZW60IFA7,Whistle,5697336,IWZ9ZOZ6,IWZ9Z08O;IWZ9Z09B
ZW69ZDUF,Timber,2313140,IWZ9ZEIF;IWZ9ZO60,IWZ9Z08O;IWZ9Z09B
ZW70FDA6,Watch Me,186116,IWZAZOI0,IWZ9Z08O;IWZ9Z09B
ZW7IZE8F,Twerk It Like Miley,1107174,IWZAZZC9;IWZAZZCA,IWZ9Z08O;IWZ9Z097;IWZ9Z09B
ZW6E0ACO,Take Me To Church,778352,IWZAWWOA,IWZ9Z08O;IWZ9Z099;IWZ9ZIUO
ZWZADD6U,Lemon Tree,809361,IWZ96WZ7,IWZ9Z08O;IWZ9Z097;IWZ9Z099
ZW60FI7B,Halloween,725,IWZ99UAU,IWZ9Z08O;IWZ9Z099
ZW6IF6DF,Hall Of Fame,832445,IWZ9ZEWA;IWZ9ZEA7,IWZ9Z08O;IWZ9Z097;IWZ9Z099
ZW68EWZI,Give You What You Like,235098,IWZ9ZOIC,IWZ9Z08O;IWZ9Z097;IWZ9Z099
ZW6DC6U6,Centuries,454269,IWZ9Z6OE,IWZ9Z08O;IWZ9Z099
ZW70UOBF,Yêu Em Cả Trong Giấc Mơ (Remix),1538181,IWZ9Z090,IWZ9Z08I;IWZ9Z0CW
ZW70U87F,Y.Ê.U (EDM Version),4179308,IWZA0OWC,IWZ9Z08I;IWZ9Z088;IWZ9Z0CW
ZW7IO6B6,Nonstop Việt Mix Cứ Thế Mong Chờ,763484,IWZ9Z8A6,IWZ9Z08I;IWZ9Z0CW
ZW7IZE98,Cám Ơn Vì Tất Cả (Remix 2015),1062285,IWZ9CO86,IWZ9Z08I;IWZ9Z088;IWZ9Z0CW
ZW7IADOE,Khuôn Mặt Đáng Thương (Tropical Viper Mix),1373114,IWZ97DB0,IWZ9Z08I;IWZ9Z088;IWZ9Z0CW
ZW6BBIAD,Tình Nhạt Phai (Remix),6557109,IWZ9Z090,IWZ9Z08I;IWZ9Z088;IWZ9Z0CW
